연월,지역,원업종,6대업종,6대업종매핑신뢰도,폐업수,분석단위,지역합계검증,모델사용권장,원천발행연월,원천값유형,중복검증원천수
202412,금정구,도매 및 상품중개업,,,40,지역업종,통과,지역업종학습,202512,전년동월,1
202412,금정구,부동산업,서비스업,부분,29,지역업종,통과,지역업종학습,202512,전년동월,1
202412,금정구,소매업,쇼핑업,중간,107,지역업종,통과,지역업종학습,202512,전년동월,1
202412,금정구,음식점업,식음료업,높음,48,지역업종,통과,지역업종학습,202512,전년동월,1
202412,기장군,도매 및 상품중개업,,,42,지역업종,통과,지역업종학습,202512,전년동월,1
202412,기장군,부동산업,서비스업,부분,34,지역업종,통과,지역업종학습,202512,전년동월,1
202412,기장군,소매업,쇼핑업,중간,78,지역업종,통과,지역업종학습,202512,전년동월,1
202412,기장군,음식점업,식음료업,높음,40,지역업종,통과,지역업종학습,202512,전년동월,1
202412,남구,도매 및 상품중개업,,,25,지역업종,통과,지역업종학습,202512,전년동월,1
202412,남구,부동산업,서비스업,부분,32,지역업종,통과,지역업종학습,202512,전년동월,1
202412,남구,소매업,쇼핑업,중간,132,지역업종,통과,지역업종학습,202512,전년동월,1
202412,남구,음식점업,식음료업,높음,57,지역업종,통과,지역업종학습,202512,전년동월,1
202412,동구,도매 및 상품중개업,,,24,지역업종,통과,지역업종학습,202512,전년동월,1
202412,동구,부동산업,서비스업,부분,31,지역업종,통과,지역업종학습,202512,전년동월,1
202412,동구,소매업,쇼핑업,중간,75,지역업종,통과,지역업종학습,202512,전년동월,1
202412,동구,음식점업,식음료업,높음,21,지역업종,통과,지역업종학습,202512,전년동월,1
202412,동래구,도매 및 상품중개업,,,37,지역업종,통과,지역업종학습,202512,전년동월,1
202412,동래구,부동산업,서비스업,부분,44,지역업종,통과,지역업종학습,202512,전년동월,1
202412,동래구,소매업,쇼핑업,중간,138,지역업종,통과,지역업종학습,202512,전년동월,1
202412,동래구,음식점업,식음료업,높음,74,지역업종,통과,지역업종학습,202512,전년동월,1
202412,부산진구,도매 및 상품중개업,,,68,지역업종,통과,지역업종학습,202512,전년동월,1
202412,부산진구,부동산업,서비스업,부분,58,지역업종,통과,지역업종학습,202512,전년동월,1
202412,부산진구,소매업,쇼핑업,중간,244,지역업종,통과,지역업종학습,202512,전년동월,1
202412,부산진구,음식점업,식음료업,높음,129,지역업종,통과,지역업종학습,202512,전년동월,1
202412,북구,도매 및 상품중개업,,,29,지역업종,통과,지역업종학습,202512,전년동월,1
202412,북구,부동산업,서비스업,부분,24,지역업종,통과,지역업종학습,202512,전년동월,1
202412,북구,소매업,쇼핑업,중간,188,지역업종,통과,지역업종학습,202512,전년동월,1
202412,북구,음식점업,식음료업,높음,44,지역업종,통과,지역업종학습,202512,전년동월,1
202412,사상구,도매 및 상품중개업,,,51,지역업종,통과,지역업종학습,202512,전년동월,1
202412,사상구,부동산업,서비스업,부분,36,지역업종,통과,지역업종학습,202512,전년동월,1
202412,사상구,소매업,쇼핑업,중간,97,지역업종,통과,지역업종학습,202512,전년동월,1
202412,사상구,음식점업,식음료업,높음,49,지역업종,통과,지역업종학습,202512,전년동월,1
202412,사하구,도매 및 상품중개업,,,29,지역업종,통과,지역업종학습,202512,전년동월,1
202412,사하구,부동산업,서비스업,부분,26,지역업종,통과,지역업종학습,202512,전년동월,1
202412,사하구,소매업,쇼핑업,중간,142,지역업종,통과,지역업종학습,202512,전년동월,1
202412,사하구,음식점업,식음료업,높음,69,지역업종,통과,지역업종학습,202512,전년동월,1
202412,서구,도매 및 상품중개업,,,22,지역업종,통과,지역업종학습,202512,전년동월,1
202412,서구,부동산업,서비스업,부분,12,지역업종,통과,지역업종학습,202512,전년동월,1
202412,서구,소매업,쇼핑업,중간,53,지역업종,통과,지역업종학습,202512,전년동월,1
202412,서구,음식점업,식음료업,높음,19,지역업종,통과,지역업종학습,202512,전년동월,1
202412,수영구,도매 및 상품중개업,,,19,지역업종,통과,지역업종학습,202512,전년동월,1
202412,수영구,부동산업,서비스업,부분,46,지역업종,통과,지역업종학습,202512,전년동월,1
202412,수영구,소매업,쇼핑업,중간,101,지역업종,통과,지역업종학습,202512,전년동월,1
202412,수영구,음식점업,식음료업,높음,66,지역업종,통과,지역업종학습,202512,전년동월,1
202412,연제구,도매 및 상품중개업,,,26,지역업종,통과,지역업종학습,202512,전년동월,1
202412,연제구,부동산업,서비스업,부분,33,지역업종,통과,지역업종학습,202512,전년동월,1
202412,연제구,소매업,쇼핑업,중간,126,지역업종,통과,지역업종학습,202512,전년동월,1
202412,연제구,음식점업,식음료업,높음,58,지역업종,통과,지역업종학습,202512,전년동월,1
202412,영도구,도매 및 상품중개업,,,11,지역업종,통과,지역업종학습,202512,전년동월,1
202412,영도구,부동산업,서비스업,부분,14,지역업종,통과,지역업종학습,202512,전년동월,1
202412,영도구,소매업,쇼핑업,중간,55,지역업종,통과,지역업종학습,202512,전년동월,1
202412,영도구,음식점업,식음료업,높음,23,지역업종,통과,지역업종학습,202512,전년동월,1
202412,중구,도매 및 상품중개업,,,24,지역업종,통과,지역업종학습,202512,전년동월,1
202412,중구,부동산업,서비스업,부분,22,지역업종,통과,지역업종학습,202512,전년동월,1
202412,중구,소매업,쇼핑업,중간,47,지역업종,통과,지역업종학습,202512,전년동월,1
202412,중구,음식점업,식음료업,높음,36,지역업종,통과,지역업종학습,202512,전년동월,1
202412,해운대구,도매 및 상품중개업,,,57,지역업종,통과,지역업종학습,202512,전년동월,1
202412,해운대구,부동산업,서비스업,부분,96,지역업종,통과,지역업종학습,202512,전년동월,1
202412,해운대구,소매업,쇼핑업,중간,242,지역업종,통과,지역업종학습,202512,전년동월,1
202412,해운대구,음식점업,식음료업,높음,77,지역업종,통과,지역업종학습,202512,전년동월,1
202412,강서구,업종전체,,,425,지역전체,통과,지역총량분석,202512,전년동월,1
202412,금정구,업종전체,,,375,지역전체,통과,지역총량분석,202512,전년동월,1
202412,기장군,업종전체,,,308,지역전체,통과,지역총량분석,202512,전년동월,1
202412,남구,업종전체,,,381,지역전체,통과,지역총량분석,202512,전년동월,1
202412,동구,업종전체,,,253,지역전체,통과,지역총량분석,202512,전년동월,1
202412,동래구,업종전체,,,448,지역전체,통과,지역총량분석,202512,전년동월,1
202412,부산광역시 합계,업종전체,,,6085,지역전체,통과,지역총량분석,202512,전년동월,1
202412,부산진구,업종전체,,,744,지역전체,통과,지역총량분석,202512,전년동월,1
202412,북구,업종전체,,,399,지역전체,통과,지역총량분석,202512,전년동월,1
202412,사상구,업종전체,,,392,지역전체,통과,지역총량분석,202512,전년동월,1
202412,사하구,업종전체,,,392,지역전체,통과,지역총량분석,202512,전년동월,1
202412,서구,업종전체,,,157,지역전체,통과,지역총량분석,202512,전년동월,1
202412,수영구,업종전체,,,363,지역전체,통과,지역총량분석,202512,전년동월,1
202412,연제구,업종전체,,,369,지역전체,통과,지역총량분석,202512,전년동월,1
202412,영도구,업종전체,,,162,지역전체,통과,지역총량분석,202512,전년동월,1
202412,중구,업종전체,,,197,지역전체,통과,지역총량분석,202512,전년동월,1
202412,해운대구,업종전체,,,720,지역전체,통과,지역총량분석,202512,전년동월,1
202501,부산광역시 합계,IT관련 및 연구개발업,,,36,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,가구 및 기타제조업,,,9,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,가사서비스업,,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,"가죽, 가방 및 신발류 제조업",,,8,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,건설업,,,123,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,고무 및 프라스틱 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,광고업 및 기타 산업관련 서비스업,,,130,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,광업,,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,교육서비스업,,,103,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,금융 및 금융관련 서비스업,,,10,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,기계장비 등 장비 임대업,,,6,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,기타 서비스업,,,123,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,기타 운송장비 제조업,,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,기타 전지기계 및 전기변환장치 제조업,,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,기타기계 및 장비 제조업,,,6,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,기타도급제조업,,,7,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,농업,,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,도매 및 상품중개업,,,226,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,목재 및 나무제품 제조업(가구제외),,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,"법무, 회계, 건축 및 상담업",,,40,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,보건업,의료웰니스업,중간,15,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,보험 및 보험관련 서비스업,,,8,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,부동산업,서비스업,부분,406,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,비금속광물 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,섬유제품 제조업,,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,소매업,쇼핑업,중간,1391,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,숙박업,여행/숙박업,중간,22,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,어업,,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,여행알선 및 운수관련 서비스업,,,50,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,운송업,운송업,중간,164,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,위생관련 서비스업,,,0,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,음식료품 및 담배제조업,,,16,부산업종,해당없음,부산업종추세,202601,전년동월,1
202501,부산광역시 합계,음식점업,식음료업,높음,550,부산업종,해당없음,부산업종추세,202601,전년동월,1
