행정구명,사업장명,업태구분명,영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
해운대구,호텔 블루스토리해운대,일반호텔,폐업,202002,202504,"부산광역시 해운대구 해운대해변로237번길 11, 1동 3-18층 (우동)",부산광역시 해운대구 우동 645-2,129.157574,35.15990113
사하구,발렌타인호텔,숙박업(생활),폐업,202001,202002,"부산광역시 사하구 낙동남로1423번길 50, 8층 (하단동)",부산광역시 사하구 하단동 511-22,128.9661778,35.10871622
강서구,더브레인호텔,관광호텔,영업,201912,,"부산광역시 강서구 신호일로72번길 58, 신호관광호 (신호동)",부산광역시 강서구 신호동 315-4 신호관광호,128.8721962,35.08178864
동구,호텔26(HOTEL26),일반호텔,영업,201912,,부산광역시 동구 중앙대로209번길 10-15 (초량동),부산광역시 동구 초량동 474,129.0397628,35.1166781
해운대구,온다호텔(ONDA HOTEL),일반호텔,영업,201912,,부산광역시 해운대구 해운대로570번길 43 (우동),부산광역시 해운대구 우동 634-7,129.1588562,35.16025304
해운대구,해운대센텀프라하호텔,일반호텔,폐업,201912,202008,"부산광역시 해운대구 센텀3로 20, 벡스코 비지니스호텔 11층 1118호 (우동)",부산광역시 해운대구 우동 1505 벡스코 비지니스호텔,129.1329128,35.16780174
해운대구,H 게스트하우스,숙박업 기타,폐업,201912,202003,"부산광역시 해운대구 해운대해변로221번길 13, 초가집 A동 (우동)",부산광역시 해운대구 우동 647-1 초가집,129.1559813,35.15980264
중구,마론 호텔,일반호텔,영업,201911,,부산광역시 중구 광복로67번길 12 (광복동2가),부산광역시 중구 광복동2가 2-81,129.0325361,35.09931111
해운대구,야자호텔,숙박업(생활),영업,201911,,"부산광역시 해운대구 해운대로143번길 16-9, 티모텔 6층 (재송동)",부산광역시 해운대구 재송동 1100-8 티모텔,129.1223488,35.18432629
해운대구,해운대오션비치,숙박업(생활),폐업,201911,202308,"부산광역시 해운대구 해운대해변로359번길 27, 승훈빌딩 2층 (중동)",부산광역시 해운대구 중동 1256-4 승훈빌딩,129.1684005,35.1648835
중구,수이호스텔,관광호텔,영업,201911,,부산광역시 중구 중앙대로41번길 3-1 (중앙동1가),부산광역시 중구 중앙동1가 21-12,129.0360025,35.10114128
수영구,라움103,숙박업(생활),영업,201911,,"부산광역시 수영구 민락수변로 103, 6층 (민락동)",부산광역시 수영구 민락동 110-51 밀레니엄프라자,129.1318121,35.15480001
부산진구,유나비지니스,일반호텔,영업,201910,,부산광역시 부산진구 서면로 15-9 (부전동),"부산광역시 부산진구 부전동 533-2 외 533-3, 533-15",129.0573103,35.15199915
강서구,호텔오유,숙박업 기타,영업,201910,,"부산광역시 강서구 명지국제6로 21, 도형건설 10층 (명지동)",부산광역시 강서구 명지동 3589-9 도형건설,128.9017471,35.09220127
기장군,해운대비치골프앤리조트,휴양콘도미니엄업,영업,201910,,"부산광역시 기장군 기장읍 대변로 74, 해운대비치골프앤리조트",부산광역시 기장군 기장읍 대변리 504-3 해운대비치골프앤리조트,,
동구,단테하우스,여관업,영업,201910,,부산광역시 동구 초량로13번길 58 (초량동),부산광역시 동구 초량동 399,129.0389747,35.11663374
사상구,잠101호텔,일반호텔,영업,201910,,"부산광역시 사상구 새벽로223번길 42, 1~10층 (괘법동)",부산광역시 사상구 괘법동 564-14,128.981854,35.16152367
서구,그랩 디 오션 송도,일반호텔,영업,201910,,부산광역시 서구 송도해변로 97 (암남동),부산광역시 서구 암남동 234,129.0176111,35.07715392
해운대구,투헤븐모텔,숙박업 기타,폐업,201910,202209,"부산광역시 해운대구 구남로30번길 9-5, 호텔 투헤븐 (우동)",부산광역시 해운대구 우동 1366-1 호텔 투헤븐,129.1602392,35.16084262
해운대구,깡이하우스,숙박업(생활),폐업,201910,202107,"부산광역시 해운대구 송정중앙로36번길 5, 2~4층 (송정동)",부산광역시 해운대구 송정동 251-2,129.2040735,35.18187368
해운대구,송정스카이 부티크,숙박업(생활),영업,201909,,"부산광역시 해운대구 송정중앙로6번길 118, 3~6층 4호 (송정동)",부산광역시 해운대구 송정동 312-8,129.1983686,35.17904749
중구,로케트하우스,숙박업(생활),영업,201909,,"부산광역시 중구 광복로35번길 32, 2,3층 (신창동3가)",부산광역시 중구 신창동3가 5-5,129.0288582,35.10203175
해운대구,미포오션사이드호텔,숙박업(생활),폐업,201908,202008,"부산광역시 해운대구 달맞이길62번길 28, 미포오션사이드호텔 3층 321,322,323,324호 (중동)",부산광역시 해운대구 중동 957-1 미포오션사이드호텔,129.1706186,35.15886312
수영구,그레이193호텔,관광호텔,영업,201908,,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 B동 5~6층 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
해운대구,카이브,숙박업 기타,폐업,201908,202602,"부산광역시 해운대구 송정광어골로 15, 5,6층 (송정동)",부산광역시 해운대구 송정동 312-5,129.1985923,35.17965235
동구,라마다앙코르부산역호텔,일반호텔,영업,201908,,"부산광역시 동구 중앙대로196번길 10, 부산역라마다앙코르호텔 (초량동)",부산광역시 동구 초량동 1204-1 1204-2,129.0403323,35.11425786
기장군,어베인(URBANE pool villa),숙박업(생활),영업,201908,,"부산광역시 기장군 일광읍 일역길 78-1, 3~7층",부산광역시 기장군 일광읍 삼성리 714-2,129.2329705,35.26125201
해운대구,라비드아틀란호텔,일반호텔,폐업,201908,202503,부산광역시 해운대구 구남로 37 (중동),부산광역시 해운대구 중동 1392-8,129.1614671,35.16112007
수영구,루미나 더 마루,숙박업(생활),영업,201907,,"부산광역시 수영구 민락수변로 105, 바다산책프라자 10층 (민락동)",부산광역시 수영구 민락동 110-48 바다산책프라자,129.1320741,35.15473437
북구,브라운도트호텔 덕천점,관광호텔,영업,201907,,부산광역시 북구 금곡대로8번길 20 (덕천동),부산광역시 북구 덕천동 399-17,129.0062896,35.21086371
부산진구,엑스모텔,일반호텔,영업,201907,,"부산광역시 부산진구 신천대로50번길 34, 6층~9층 (부전동)",부산광역시 부산진구 부전동 226-5,129.0600723,35.15231926
해운대구,바다봄,숙박업(생활),영업,201907,,"부산광역시 해운대구 송정해변로 10, 3~5층 (송정동)",부산광역시 해운대구 송정동 288-4 빌딩,129.2047539,35.18097147
해운대구,그림하우스,숙박업(생활),영업,201907,,"부산광역시 해운대구 송정구덕포길 64, 2~4층 (송정동)",부산광역시 해운대구 송정동 793-1,129.1975241,35.17294535
해운대구,카이브,숙박업(생활),영업,201906,,"부산광역시 해운대구 송정광어골로 15, 5~9층층 (송정동)",부산광역시 해운대구 송정동 312-5,129.1985923,35.17965235
동구,대구여관,여관업,영업,201906,,부산광역시 동구 중앙대로221번길 14-5 (초량동),"부산광역시 동구 초량동 388-2 지하1층, 지상1~3층, 4층 일부",129.0398247,35.11730887
동래구,대림장,여관업,영업,201906,,"부산광역시 동래구 차밭골로22번길 8, 1~4층 (온천동)",부산광역시 동래구 온천동 186-65,129.0794046,35.21671937
수영구,오션 더 포인트호텔,관광호텔,영업,201906,,"부산광역시 수영구 광안해변로278번길 42, A동 7~10층 A701,A801,A901,A1001호 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
남구,아바니 센트럴 부산,관광호텔,영업,201905,,"부산광역시 남구 전포대로 133, 1,3,5,19~35,37층 (문현동)","부산광역시 남구 문현동 1227-2 1,3,5,19~35,37층",129.0654371,35.14827777
서구,송도 숨게스트하우스,숙박업 기타,영업,201905,,부산광역시 서구 충무대로 58-16 (암남동),부산광역시 서구 암남동 228-9,129.0195521,35.0781865
수영구,H7L호스텔,숙박업(생활),영업,201905,,"부산광역시 수영구 광안해변로 179, 7층 (광안동)",부산광역시 수영구 광안동 200-4,129.1157665,35.15059728
해운대구,(주)해운대씨클라우드호텔레지던스,숙박업(생활),영업,201905,,"부산광역시 해운대구 해운대해변로 287, 씨클라우드호텔 616호 (중동)",부산광역시 해운대구 중동 1392-100 씨클라우드호텔,129.1622152,35.16044098
수영구,오션스테이호텔,숙박업(생활),영업,201905,,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 7층 B701호 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
해운대구,시점 풀빌라펜션(해운대),숙박업 기타,영업,201904,,"부산광역시 해운대구 달맞이길62번길 53, 보림마리나센타 7층 (중동)",부산광역시 해운대구 중동 1010 보림마리나센타,129.1729135,35.15759021
수영구,오션투헤븐호텔,일반호텔,영업,201904,,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 A동 5~6층 A501,A601호 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
동구,마란트1호텔,숙박업(생활),영업,201904,,"부산광역시 동구 중앙대로180번길 16-8, 7-11층, 지하1층~1층 일부 (초량동)","부산광역시 동구 초량동 1213-5 7-11층, 지하1층~1층 일부",129.0402301,35.11239901
해운대구,골든튤립해운대호텔&스위트,숙박업(생활),폐업,201904,202203,부산광역시 해운대구 해운대해변로 322 (중동),부산광역시 해운대구 중동 1153-8,129.1658715,35.16229119
수영구,바뮤호텔,숙박업(생활),영업,201904,,"부산광역시 수영구 민락수변로 15, 1~8층 (민락동)",부산광역시 수영구 민락동 181-145 1~8층,129.1242024,35.15452233
동래구,이브,숙박업(생활),영업,201904,,부산광역시 동래구 차밭골로20번길 60 (온천동),부산광역시 동래구 온천동 189-13,129.0817387,35.2182785
동래구,아담,숙박업(생활),영업,201904,,부산광역시 동래구 차밭골로20번길 62 (온천동),부산광역시 동래구 온천동 189-146,129.0817121,35.21835782
중구,게스트하우스 디어문,숙박업(생활),영업,201903,,"부산광역시 중구 비프광장로 14-2, 3.4층 (남포동6가)",부산광역시 중구 남포동6가 95-1,129.0268946,35.0983661
수영구,에이치에비뉴(H-에비뉴) 광안리해변점,관광호텔,영업,201903,,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 B동 8~10층 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
강서구,더포인트호텔,일반호텔,영업,201903,,"부산광역시 강서구 명지국제2로28번길 8, 더프라임 10층 (명지동)",부산광역시 강서구 명지동 3603-2 더프라임10층,128.9080801,35.09340715
동구,BTLM초량(비티엘엠초량),숙박업(생활),폐업,201903,201909,"부산광역시 동구 초량중로 13-2, 3~4층 (초량동)",부산광역시 동구 초량동 1057-6 3~4층,129.0363933,35.11344448
해운대구,에이치 모먼트 펜션 B,숙박업(생활),영업,201903,,부산광역시 해운대구 송정해변로 6-4 (송정동),부산광역시 해운대구 송정동 285-1,129.2052188,35.18134681
해운대구,호텔 인트로,일반호텔,영업,201902,,부산광역시 해운대구 해운대해변로197번길 10-10 (우동),부산광역시 해운대구 우동 762-51,129.1534722,35.15902092
수영구,브라운도트 호텔 수영,숙박업(생활),영업,201902,,부산광역시 수영구 망미번영로52번길 112 (수영동),부산광역시 수영구 수영동 450-5,129.1141312,35.16860541
수영구,허니슬립,숙박업(생활),영업,201901,,"부산광역시 수영구 광남로 158, 1~2층 (민락동)",부산광역시 수영구 민락동 184-36,129.1186029,35.15515956
부산진구,창명 하우스,여관업,영업,201901,,"부산광역시 부산진구 동천로107번길 17, 3층~5층 (부전동)",부산광역시 부산진구 부전동 142-4,129.0612324,35.15813666
영도구,라발스호텔,일반호텔,영업,201901,,부산광역시 영도구 봉래나루로 82 (봉래동1가),부산광역시 영도구 봉래동1가 29,129.0391404,35.09451286
수영구,베스트루이스 해밀턴호텔 광안점,관광호텔,영업,201901,,"부산광역시 수영구 광안해변로 276, 지하1~지상15층 (민락동)",부산광역시 수영구 민락동 181-205,129.1240052,35.15561301
동구,노떼라미아호텔,일반호텔,영업,201901,,"부산광역시 동구 대영로 265, 지하1층,1층일부,3층~15층 (초량동)","부산광역시 동구 초량동 1213-18 1213-14, 지하1층,1층일부,3층~15층",129.0396766,35.11172649
강서구,레전드호텔,일반호텔,영업,201901,,부산광역시 강서구 미음산단5로 48 (미음동),부산광역시 강서구 미음동 1527-1,128.8639411,35.15965759
동구,맥시멈호텔,일반호텔,영업,201901,,"부산광역시 동구 대영로243번길 89, 1층,5~11층 (초량동)","부산광역시 동구 초량동 493 멕시멈빌딩 1층, 5~11층",129.0393216,35.11592988
해운대구,소사이어티에스호텔해운대,관광호텔,영업,201812,,부산광역시 해운대구 구남로12번길 37 (우동),부산광역시 해운대구 우동 637-25,129.1578144,35.1615501
사하구,브라운도트호텔(하단점),관광호텔,영업,201812,,"부산광역시 사하구 낙동남로1423번길 47, 브라운도트관광호텔 (하단동)",부산광역시 사하구 하단동 512-4 브라운도트관광호텔,128.9658323,35.10833387
